0.3448275862068966, 0.025102545372815643, 1
0.3793103448275862, 0.06727257402933079, 1
0.40229885057471265, 0.018963870315221665, 0
0.3448275862068966, 0.020733831544642357, 1
0.6781609195402298, 0.0, 1
0.40229885057471265, 0.010493341574422655, 0
0.41379310344827586, 0.004312524582794853, 1
0.4482758620689655, 0.0020649547676574705, 1
0.47126436781609193, 0.00310445580715851, 1
0.4942528735632184, -0.0012361633983255604, 1
0.4482758620689655, 0.1316794965443614, 1
0.4942528735632184, 0.0037084901949766816, 1
0.41379310344827586, 0.015578468281170984, 1
0.22988505747126436, 0.007051750294993538, 0
0.3563218390804598, 0.005057032084059111, 1
0.45977011494252873, 0.0027251784008540765, 1
0.6436781609195402, 0.057214699106591, 1
0.42528735632183906, 0.03254762038545822, 0
0.28735632183908044, -0.00310445580715851, 0
0.3563218390804598, 0.0018542450974883408, 1
0.4367816091954023, 0.0, 2
0.4827586206896552, 0.00022475698151373826, 2
0.5057471264367817, 0.001489015002528516, 0
0.5057471264367817, 0.0013063999550486038, 1
0.2988505747126437, 0.007627690060122492, 1
0.47126436781609193, 0.08264033264033264, 1
0.632183908045977, 0.008807664213069619, 1
0.7701149425287356, 0.009776928695847615, 1
0.6436781609195402, 0.011013092094173175, 1
0.6091954022988506, 0.0014749676911839074, 1
0.7816091954022989, 0.058844187222565604, 2
0.3563218390804598, 0.002402090239928078, 1
0.6781609195402298, 0.000589987076473563, 1
0.367816091954023, 0.035623981569927514, 0
0.5632183908045977, 0.01734842951059167, 1
0.4827586206896552, 0.02543968084508625, 2
0.896551724137931, 0.003216834297915379, 2
0.367816091954023, 0.02934483339888745, 1
0.3793103448275862, 0.055276170141035, 1
0.26436781609195403, 0.005099174018092937, 0
0.4367816091954023, 0.16816036410631005, 0
0.41379310344827586, 0.007768163173568579, 0
0.5977011494252874, 0.015690846771927853, 1
0.367816091954023, 0.005562735292465022, 1
0.367816091954023, 0.030960274203517445, 0
0.39080459770114945, 0.012249255492498735, 0
0.632183908045977, 0.0020368601449682533, 1
0.2988505747126437, 0.0, 1
0.367816091954023, -0.011926167331572738, 0
0.7011494252873564, 0.0650250042141934, 1
0.5172413793103449, 0.011855930774849694, 2
0.42528735632183906, 0.0032027869865707704, 0
0.4367816091954023, 0.000702365567230432, 0
0.39080459770114945, 0.0216188121593527, 1
0.6091954022988506, 0.03133955160982188, 1
0.5517241379310345, 0.04304096195988088, 1
0.6551724137931034, 0.0011518795302579087, 1
0.3793103448275862, 0.030271955947631622, 0
0.41379310344827586, 0.001418778445805473, 0
0.6206896551724138, 0.011013092094173175, 2
0.47126436781609193, -0.007248412653818059, 1
0.7241379310344828, 0.0058296342080125865, 1
0.5517241379310345, 0.08269652188571107, 1
0.5517241379310345, 0.01903410687194471, 1
0.6436781609195402, 0.23702028431758163, 1
0.5862068965517241, 0.0028516042029555545, 2
0.3563218390804598, 0.004747991234477721, 1
0.3333333333333333, 0.006237006237006237, 1
0.47126436781609193, 0.0, 1
0.367816091954023, 0.005057032084059111, 0
0.42528735632183906, 0.0, 1
0.4827586206896552, 2.8094622689217283e-05, 2
0.3563218390804598, 0.0877676012811148, 0
0.47126436781609193, 0.005787492273978761, 1
0.6436781609195402, 0.004832275102545373, 1
0.6206896551724138, 0.045260437152329046, 2
0.47126436781609193, 0.0024442321739619037, 2
0.45977011494252873, 0.008301961004663707, 0
0.5747126436781609, 0.005450356801708153, 2
0.45977011494252873, 0.0030763611844692924, 1
0.3103448275862069, 0.006335337416418498, 2
0.6896551724137931, 7.02365567230432e-05, 1
0.3218390804597701, 0.0024863741079957295, 0
0.5977011494252874, 0.009229083553407878, 1
0.42528735632183906, 0.018472214418160365, 1
0.5862068965517241, 0.02059335843119627, 1
0.47126436781609193, 0.012347586671910996, 0
0.40229885057471265, 0.004115862223970332, 0
0.4367816091954023, 0.005956060010114064, 1
0.39080459770114945, 0.025720627071978423, 1
0.4482758620689655, 0.0015592515592515593, 1
0.39080459770114945, 0.006391526661796932, 1
0.3103448275862069, -0.002739225712198685, 0
0.367816091954023, 0.05079507782210485, 0
0.6551724137931034, 0.1979687587795696, 1
0.47126436781609193, 0.02201213687700174, 0
0.47126436781609193, 0.07622071135584649, 1
0.3448275862068966, 0.0036663482609428557, 0
0.41379310344827586, 0.039936506152722366, 2
0.3563218390804598, 0.005703208405911109, 0
0.41379310344827586, 0.0, 1
0.4367816091954023, 0.0069253244928920606, 0
0.5632183908045977, 0.08422767882227342, 1
0.6551724137931034, 0.05305669494858684, 0
0.39080459770114945, 0.007360791144574929, 0
0.367816091954023, 0.00806315671180536, 0
0.42528735632183906, 0.00599820194414789, 1
0.3793103448275862, 0.006784851379445974, 1
0.6436781609195402, 0.04763443276956791, 1
0.3103448275862069, 0.0, 1
0.2413793103448276, 0.0349497106253863, 0
0.6666666666666666, 0.02130977130977131, 1
0.367816091954023, 0.003048266561780075, 1
0.3793103448275862, 0.0003090408495813901, 0
0.28735632183908044, 0.004649660055065461, 0
0.28735632183908044, 0.007093892229027364, 0
0.3448275862068966, 0.025397538911052425, 1
0.25287356321839083, 0.057748496937686127, 0
